class,feature_name,raw_feature_name,feature_type,mean_abs_shap
smishing,cm2,tfidf__cm2,tfidf,0.0
smishing,cm2 9ae,tfidf__cm2 9ae,tfidf,0.0
smishing,cnt,tfidf__cnt,tfidf,0.0
smishing,cnt phonetoken,tfidf__cnt phonetoken,tfidf,0.0
smishing,code 3100,tfidf__code 3100,tfidf,0.0
smishing,code 4041,tfidf__code 4041,tfidf,0.0
smishing,code 42478,tfidf__code 42478,tfidf,0.0
smishing,code 48922,tfidf__code 48922,tfidf,0.0
smishing,code 7684,tfidf__code 7684,tfidf,0.0
smishing,code 7834,tfidf__code 7834,tfidf,0.0
smishing,code 943,tfidf__code 943,tfidf,0.0
smishing,code k61,tfidf__code k61,tfidf,0.0
smishing,code356931,tfidf__code356931,tfidf,0.0
smishing,colin,tfidf__colin,tfidf,0.0
smishing,colin farrell,tfidf__colin farrell,tfidf,0.0
smishing,collect 100,tfidf__collect 100,tfidf,0.0
smishing,collection claim,tfidf__collection claim,tfidf,0.0
smishing,collection nokia,tfidf__collection nokia,tfidf,0.0
smishing,colour flag,tfidf__colour flag,tfidf,0.0
smishing,come tomorrow,tfidf__come tomorrow,tfidf,0.0
smishing,commercial space,tfidf__commercial space,tfidf,0.0
smishing,community,tfidf__community,tfidf,0.0
smishing,comp chance,tfidf__comp chance,tfidf,0.0
smishing,comp just,tfidf__comp just,tfidf,0.0
smishing,comp turn,tfidf__comp turn,tfidf,0.0
smishing,compare,tfidf__compare,tfidf,0.0
smishing,compare violet,tfidf__compare violet,tfidf,0.0
smishing,compensation,tfidf__compensation,tfidf,0.0
smishing,compensation 220,tfidf__compensation 220,tfidf,0.0
smishing,competition just,tfidf__competition just,tfidf,0.0
smishing,complete kyc,tfidf__complete kyc,tfidf,0.0
smishing,complete registration,tfidf__complete registration,tfidf,0.0
smishing,completely,tfidf__completely,tfidf,0.0
smishing,complimentary ibiza,tfidf__complimentary ibiza,tfidf,0.0
smishing,compt,tfidf__compt,tfidf,0.0
smishing,compt agents,tfidf__compt agents,tfidf,0.0
smishing,computer picked,tfidf__computer picked,tfidf,0.0
smishing,computer randomly,tfidf__computer randomly,tfidf,0.0
smishing,condition,tfidf__condition,tfidf,0.0
smishing,condition doubles,tfidf__condition doubles,tfidf,0.0
smishing,congrats nokia,tfidf__congrats nokia,tfidf,0.0
smishing,congrats year,tfidf__congrats year,tfidf,0.0
smishing,congratulations thanks,tfidf__congratulations thanks,tfidf,0.0
smishing,connect live,tfidf__connect live,tfidf,0.0
smishing,consider,tfidf__consider,tfidf,0.0
smishing,consider ur,tfidf__consider ur,tfidf,0.0
smishing,contact customer,tfidf__contact customer,tfidf,0.0
smishing,contact ons,tfidf__contact ons,tfidf,0.0
smishing,contact urltoken,tfidf__contact urltoken,tfidf,0.0
smishing,content games,tfidf__content games,tfidf,0.0
smishing,content service,tfidf__content service,tfidf,0.0
smishing,content urltoken,tfidf__content urltoken,tfidf,0.0
smishing,continue,tfidf__continue,tfidf,0.0
smishing,contract mobileupd8,tfidf__contract mobileupd8,tfidf,0.0
smishing,convey free,tfidf__convey free,tfidf,0.0
smishing,cool mob,tfidf__cool mob,tfidf,0.0
smishing,cornwall,tfidf__cornwall,tfidf,0.0
smishing,cornwall txt,tfidf__cornwall txt,tfidf,0.0
smishing,corporate,tfidf__corporate,tfidf,0.0
smishing,corporate comp,tfidf__corporate comp,tfidf,0.0
smishing,correct incorrect,tfidf__correct incorrect,tfidf,0.0
smishing,correctly,tfidf__correctly,tfidf,0.0
smishing,cos,tfidf__cos,tfidf,0.0
smishing,cost 10ppm,tfidf__cost 10ppm,tfidf,0.0
smishing,cost 150p,tfidf__cost 150p,tfidf,0.0
smishing,cost 150ppm,tfidf__cost 150ppm,tfidf,0.0
smishing,cost 50p,tfidf__cost 50p,tfidf,0.0
smishing,cost rs,tfidf__cost rs,tfidf,0.0
smishing,course extn,tfidf__course extn,tfidf,0.0
smishing,coz,tfidf__coz,tfidf,0.0
smishing,crazy frog,tfidf__crazy frog,tfidf,0.0
smishing,crazy sounds,tfidf__crazy sounds,tfidf,0.0
smishing,credit details,tfidf__credit details,tfidf,0.0
smishing,cricex,tfidf__cricex,tfidf,0.0
smishing,cricex live,tfidf__cricex live,tfidf,0.0
smishing,cs app,tfidf__cs app,tfidf,0.0
smishing,cs phonetoken,tfidf__cs phonetoken,tfidf,0.0
smishing,cs po,tfidf__cs po,tfidf,0.0
smishing,csbcm4235wc1n3xx,tfidf__csbcm4235wc1n3xx,tfidf,0.0
smishing,csbcm4235wc1n3xx callcost,tfidf__csbcm4235wc1n3xx callcost,tfidf,0.0
smishing,cum 2nite,tfidf__cum 2nite,tfidf,0.0
smishing,cumin,tfidf__cumin,tfidf,0.0
smishing,cumin pls,tfidf__cumin pls,tfidf,0.0
smishing,customer delight,tfidf__customer delight,tfidf,0.0
smishing,customer order,tfidf__customer order,tfidf,0.0
smishing,customer pay2tmkyc,tfidf__customer pay2tmkyc,tfidf,0.0
smishing,customer pleased,tfidf__customer pleased,tfidf,0.0
smishing,customer pyatm,tfidf__customer pyatm,tfidf,0.0
smishing,customer trying,tfidf__customer trying,tfidf,0.0
smishing,customer u've,tfidf__customer u've,tfidf,0.0
smishing,customer urltoken,tfidf__customer urltoken,tfidf,0.0
smishing,customers receive,tfidf__customers receive,tfidf,0.0
smishing,cw25wx 150ppm,tfidf__cw25wx 150ppm,tfidf,0.0
smishing,darling,tfidf__darling,tfidf,0.0
smishing,darling it's,tfidf__darling it's,tfidf,0.0
smishing,dartboard,tfidf__dartboard,tfidf,0.0
smishing,dartboard good,tfidf__dartboard good,tfidf,0.0
smishing,date 4u,tfidf__date 4u,tfidf,0.0
smishing,dates,tfidf__dates,tfidf,0.0
smishing,dates area,tfidf__dates area,tfidf,0.0
smishing,dave,tfidf__dave,tfidf,0.0
smishing,dave final,tfidf__dave final,tfidf,0.0
smishing,david,tfidf__david,tfidf,0.0
smishing,david hair,tfidf__david hair,tfidf,0.0
smishing,day 2find,tfidf__day 2find,tfidf,0.0
smishing,day blue,tfidf__day blue,tfidf,0.0
smishing,day red,tfidf__day red,tfidf,0.0
smishing,day send,tfidf__day send,tfidf,0.0
smishing,days euro2004,tfidf__days euro2004,tfidf,0.0
smishing,days unitech,tfidf__days unitech,tfidf,0.0
smishing,dear dave,tfidf__dear dave,tfidf,0.0
smishing,dear subscriber,tfidf__dear subscriber,tfidf,0.0
smishing,dear welcome,tfidf__dear welcome,tfidf,0.0
smishing,decided,tfidf__decided,tfidf,0.0
smishing,delhi nr,tfidf__delhi nr,tfidf,0.0
smishing,delivered tomorrow,tfidf__delivered tomorrow,tfidf,0.0
smishing,den,tfidf__den,tfidf,0.0
smishing,deposit,tfidf__deposit,tfidf,0.0
smishing,deposit rs,tfidf__deposit rs,tfidf,0.0
smishing,details 18,tfidf__details 18,tfidf,0.0
smishing,details great,tfidf__details great,tfidf,0.0
smishing,details urltoken,tfidf__details urltoken,tfidf,0.0
smishing,detroit,tfidf__detroit,tfidf,0.0
smishing,detroit red,tfidf__detroit red,tfidf,0.0
smishing,devils,tfidf__devils,tfidf,0.0
smishing,devils detroit,tfidf__devils detroit,tfidf,0.0
smishing,devote,tfidf__devote,tfidf,0.0
smishing,dialling,tfidf__dialling,tfidf,0.0
smishing,die,tfidf__die,tfidf,0.0
smishing,died,tfidf__died,tfidf,0.0
smishing,different,tfidf__different,tfidf,0.0
smishing,dinner,tfidf__dinner,tfidf,0.0
smishing,dis,tfidf__dis,tfidf,0.0
smishing,discounts,tfidf__discounts,tfidf,0.0
smishing,dnt,tfidf__dnt,tfidf,0.0
smishing,doctor,tfidf__doctor,tfidf,0.0
smishing,doing,tfidf__doing,tfidf,0.0
smishing,don't forget,tfidf__don't forget,tfidf,0.0
smishing,don't like,tfidf__don't like,tfidf,0.0
smishing,don't prize,tfidf__don't prize,tfidf,0.0
smishing,dont info,tfidf__dont info,tfidf,0.0
smishing,dos,tfidf__dos,tfidf,0.0
smishing,dos clias,tfidf__dos clias,tfidf,0.0
smishing,doublemins,tfidf__doublemins,tfidf,0.0
smishing,doublemins doubletxt,tfidf__doublemins doubletxt,tfidf,0.0
smishing,doubles,tfidf__doubles,tfidf,0.0
smishing,doubles trebles,tfidf__doubles trebles,tfidf,0.0
smishing,doubletxt,tfidf__doubletxt,tfidf,0.0
smishing,doubletxt orange,tfidf__doubletxt orange,tfidf,0.0
smishing,download free,tfidf__download free,tfidf,0.0
smishing,download urltoken,tfidf__download urltoken,tfidf,0.0
smishing,download weeks,tfidf__download weeks,tfidf,0.0
smishing,downloaded,tfidf__downloaded,tfidf,0.0
smishing,downloads,tfidf__downloads,tfidf,0.0
smishing,dracula,tfidf__dracula,tfidf,0.0
smishing,dracula 8007,tfidf__dracula 8007,tfidf,0.0
smishing,draw holiday,tfidf__draw holiday,tfidf,0.0
smishing,draw mobile,tfidf__draw mobile,tfidf,0.0
smishing,draw prove,tfidf__draw prove,tfidf,0.0
smishing,dreams,tfidf__dreams,tfidf,0.0
smishing,drink,tfidf__drink,tfidf,0.0
smishing,drinks,tfidf__drinks,tfidf,0.0
smishing,drop,tfidf__drop,tfidf,0.0
smishing,duchess,tfidf__duchess,tfidf,0.0
smishing,duchess cornwall,tfidf__duchess cornwall,tfidf,0.0
smishing,dun wan,tfidf__dun wan,tfidf,0.0
smishing,early,tfidf__early,tfidf,0.0
smishing,eat,tfidf__eat,tfidf,0.0
smishing,eerie nokia,tfidf__eerie nokia,tfidf,0.0
smishing,eeta,tfidf__eeta,tfidf,0.0
smishing,eeta 25,tfidf__eeta 25,tfidf,0.0
smishing,eire,tfidf__eire,tfidf,0.0
smishing,eire quiz,tfidf__eire quiz,tfidf,0.0
smishing,elvis,tfidf__elvis,tfidf,0.0
smishing,elvis presleys,tfidf__elvis presleys,tfidf,0.0
smishing,em,tfidf__em,tfidf,0.0
smishing,emailtoken 12,tfidf__emailtoken 12,tfidf,0.0
smishing,embody 00,tfidf__embody 00,tfidf,0.0
smishing,embody choose,tfidf__embody choose,tfidf,0.0
smishing,embody currently,tfidf__embody currently,tfidf,0.0
smishing,embody entitled,tfidf__embody entitled,tfidf,0.0
smishing,embody final,tfidf__embody final,tfidf,0.0
smishing,embody look,tfidf__embody look,tfidf,0.0
smishing,embody looking,tfidf__embody looking,tfidf,0.0
smishing,embody trying,tfidf__embody trying,tfidf,0.0
smishing,emi,tfidf__emi,tfidf,0.0
smishing,end match,tfidf__end match,tfidf,0.0
smishing,end reply,tfidf__end reply,tfidf,0.0
smishing,end service,tfidf__end service,tfidf,0.0
smishing,end sptv,tfidf__end sptv,tfidf,0.0
smishing,ending 7634,tfidf__ending 7634,tfidf,0.0
smishing,energy,tfidf__energy,tfidf,0.0
smishing,energy text,tfidf__energy text,tfidf,0.0
smishing,england,tfidf__england,tfidf,0.0
smishing,england poly,tfidf__england poly,tfidf,0.0
smishing,englishvocabulary,tfidf__englishvocabulary,tfidf,0.0
smishing,englishvocabulary ululate,tfidf__englishvocabulary ululate,tfidf,0.0
smishing,enjoy gbp,tfidf__enjoy gbp,tfidf,0.0
smishing,enter 88877,tfidf__enter 88877,tfidf,0.0
smishing,entered receipt,tfidf__entered receipt,tfidf,0.0
smishing,entertainment,tfidf__entertainment,tfidf,0.0
smishing,entertainment sports,tfidf__entertainment sports,tfidf,0.0
smishing,entitle,tfidf__entitle,tfidf,0.0
smishing,entitle update,tfidf__entitle update,tfidf,0.0
smishing,entry 250,tfidf__entry 250,tfidf,0.0
smishing,entry 350,tfidf__entry 350,tfidf,0.0
smishing,entry phonetoken,tfidf__entry phonetoken,tfidf,0.0
smishing,entry std,tfidf__entry std,tfidf,0.0
smishing,entry textpod,tfidf__entry textpod,tfidf,0.0
smishing,entry weekly,tfidf__entry weekly,tfidf,0.0
smishing,envelope,tfidf__envelope,tfidf,0.0
smishing,essay,tfidf__essay,tfidf,0.0
smishing,euro,tfidf__euro,tfidf,0.0
smishing,euro2004,tfidf__euro2004,tfidf,0.0
smishing,euro2004 kickoff,tfidf__euro2004 kickoff,tfidf,0.0
smishing,everyday,tfidf__everyday,tfidf,0.0
smishing,exact,tfidf__exact,tfidf,0.0
smishing,exam,tfidf__exam,tfidf,0.0
smishing,exist 2nd,tfidf__exist 2nd,tfidf,0.0
smishing,exist selected,tfidf__exist selected,tfidf,0.0
smishing,experience new,tfidf__experience new,tfidf,0.0
smishing,experience secret,tfidf__experience secret,tfidf,0.0
smishing,expired,tfidf__expired,tfidf,0.0
smishing,expired bl0cked,tfidf__expired bl0cked,tfidf,0.0
smishing,expired contact,tfidf__expired contact,tfidf,0.0
smishing,expires 07,tfidf__expires 07,tfidf,0.0
smishing,expiry,tfidf__expiry,tfidf,0.0
smishing,expiry reply,tfidf__expiry reply,tfidf,0.0
smishing,express,tfidf__express,tfidf,0.0
smishing,extn,tfidf__extn,tfidf,0.0
smishing,extn road,tfidf__extn road,tfidf,0.0
smishing,extra free,tfidf__extra free,tfidf,0.0
smishing,extra reduce,tfidf__extra reduce,tfidf,0.0
smishing,eyed,tfidf__eyed,tfidf,0.0
smishing,eyed dont,tfidf__eyed dont,tfidf,0.0
smishing,f1ve,tfidf__f1ve,tfidf,0.0
smishing,f1ve star,tfidf__f1ve star,tfidf,0.0
smishing,face,tfidf__face,tfidf,0.0
smishing,fancy chat,tfidf__fancy chat,tfidf,0.0
smishing,far,tfidf__far,tfidf,0.0
smishing,farrell,tfidf__farrell,tfidf,0.0
smishing,farrell swat,tfidf__farrell swat,tfidf,0.0
smishing,fastag,tfidf__fastag,tfidf,0.0
smishing,fastag total,tfidf__fastag total,tfidf,0.0
smishing,fat,tfidf__fat,tfidf,0.0
smishing,fat inch,tfidf__fat inch,tfidf,0.0
smishing,fav,tfidf__fav,tfidf,0.0
smishing,fav xmas,tfidf__fav xmas,tfidf,0.0
smishing,feeling hungry,tfidf__feeling hungry,tfidf,0.0
smishing,fifa,tfidf__fifa,tfidf,0.0
smishing,fifa world,tfidf__fifa world,tfidf,0.0
smishing,film,tfidf__film,tfidf,0.0
smishing,film green,tfidf__film green,tfidf,0.0
smishing,film offers,tfidf__film offers,tfidf,0.0
smishing,final notice,tfidf__final notice,tfidf,0.0
smishing,finally fancy,tfidf__finally fancy,tfidf,0.0
smishing,finance,tfidf__finance,tfidf,0.0
smishing,finished,tfidf__finished,tfidf,0.0
smishing,fit,tfidf__fit,tfidf,0.0
smishing,fit funky,tfidf__fit funky,tfidf,0.0
smishing,fixed,tfidf__fixed,tfidf,0.0
smishing,fixed line,tfidf__fixed line,tfidf,0.0
smishing,flag,tfidf__flag,tfidf,0.0
smishing,flag 84199,tfidf__flag 84199,tfidf,0.0
smishing,flag yer,tfidf__flag yer,tfidf,0.0
smishing,flat,tfidf__flat,tfidf,0.0
smishing,flirt sexy,tfidf__flirt sexy,tfidf,0.0
smishing,flower,tfidf__flower,tfidf,0.0
smishing,follow,tfidf__follow,tfidf,0.0
smishing,follow instructions,tfidf__follow instructions,tfidf,0.0
smishing,fone weekly,tfidf__fone weekly,tfidf,0.0
smishing,force,tfidf__force,tfidf,0.0
smishing,force ravana,tfidf__force ravana,tfidf,0.0
smishing,forever,tfidf__forever,tfidf,0.0
smishing,forever rigid,tfidf__forever rigid,tfidf,0.0
smishing,forget confirm,tfidf__forget confirm,tfidf,0.0
smishing,forget enjoy,tfidf__forget enjoy,tfidf,0.0
smishing,forwarded 88877,tfidf__forwarded 88877,tfidf,0.0
smishing,fraud prevention,tfidf__fraud prevention,tfidf,0.0
smishing,free accommodation,tfidf__free accommodation,tfidf,0.0
smishing,free app,tfidf__free app,tfidf,0.0
smishing,free bluetooth,tfidf__free bluetooth,tfidf,0.0
smishing,free bt,tfidf__free bt,tfidf,0.0
smishing,free bx420,tfidf__free bx420,tfidf,0.0
smishing,free credit,tfidf__free credit,tfidf,0.0
smishing,free delivery,tfidf__free delivery,tfidf,0.0
smishing,free doublemins,tfidf__free doublemins,tfidf,0.0
smishing,free experience,tfidf__free experience,tfidf,0.0
smishing,free game,tfidf__free game,tfidf,0.0
smishing,free goals,tfidf__free goals,tfidf,0.0
smishing,free link,tfidf__free link,tfidf,0.0
smishing,free med,tfidf__free med,tfidf,0.0
smishing,free motorola,tfidf__free motorola,tfidf,0.0
smishing,free o2,tfidf__free o2,tfidf,0.0
smishing,free selection,tfidf__free selection,tfidf,0.0
smishing,free tracks,tfidf__free tracks,tfidf,0.0
smishing,free trial,tfidf__free trial,tfidf,0.0
smishing,free ur,tfidf__free ur,tfidf,0.0
smishing,free urltoken,tfidf__free urltoken,tfidf,0.0
smishing,free video,tfidf__free video,tfidf,0.0
smishing,free yoko,tfidf__free yoko,tfidf,0.0
smishing,freemsg claim,tfidf__freemsg claim,tfidf,0.0
smishing,freemsg fav,tfidf__freemsg fav,tfidf,0.0
smishing,freemsg hey,tfidf__freemsg hey,tfidf,0.0
smishing,freemsg hi,tfidf__freemsg hi,tfidf,0.0
smishing,freemsg records,tfidf__freemsg records,tfidf,0.0
smishing,fri,tfidf__fri,tfidf,0.0
smishing,fri hotel,tfidf__fri hotel,tfidf,0.0
smishing,frm,tfidf__frm,tfidf,0.0
smishing,frm delhi,tfidf__frm delhi,tfidf,0.0
smishing,frog,tfidf__frog,tfidf,0.0
smishing,frog axel,tfidf__frog axel,tfidf,0.0
smishing,frog sound,tfidf__frog sound,tfidf,0.0
smishing,fts,tfidf__fts,tfidf,0.0
smishing,fts query,tfidf__fts query,tfidf,0.0
smishing,fun great,tfidf__fun great,tfidf,0.0
smishing,fun tb,tfidf__fun tb,tfidf,0.0
smishing,funk,tfidf__funk,tfidf,0.0
smishing,funk ur,tfidf__funk ur,tfidf,0.0
smishing,funky,tfidf__funky,tfidf,0.0
smishing,funky text,tfidf__funky text,tfidf,0.0
smishing,game text,tfidf__game text,tfidf,0.0
smishing,games downloads,tfidf__games downloads,tfidf,0.0
smishing,games settings,tfidf__games settings,tfidf,0.0
smishing,games tones,tfidf__games tones,tfidf,0.0
smishing,ganga,tfidf__ganga,tfidf,0.0
smishing,ganga ready,tfidf__ganga ready,tfidf,0.0
smishing,garden,tfidf__garden,tfidf,0.0
smishing,garden ready,tfidf__garden ready,tfidf,0.0
smishing,gay guys,tfidf__gay guys,tfidf,0.0
smishing,gbp sms,tfidf__gbp sms,tfidf,0.0
smishing,gbp week,tfidf__gbp week,tfidf,0.0
smishing,gbp5,tfidf__gbp5,tfidf,0.0
smishing,gbp5 month,tfidf__gbp5 month,tfidf,0.0
smishing,germany,tfidf__germany,tfidf,0.0
smishing,germany pence,tfidf__germany pence,tfidf,0.0
smishing,gets,tfidf__gets,tfidf,0.0
smishing,gift guaranteed,tfidf__gift guaranteed,tfidf,0.0
smishing,gigolo,tfidf__gigolo,tfidf,0.0
smishing,gigolo join,tfidf__gigolo join,tfidf,0.0
smishing,girl connect,tfidf__girl connect,tfidf,0.0
smishing,go2,tfidf__go2,tfidf,0.0
smishing,goal,tfidf__goal,tfidf,0.0
smishing,goal arsenal,tfidf__goal arsenal,tfidf,0.0
smishing,goal margin,tfidf__goal margin,tfidf,0.0
smishing,goals,tfidf__goals,tfidf,0.0
smishing,goals news,tfidf__goals news,tfidf,0.0
smishing,goin,tfidf__goin,tfidf,0.0
smishing,golf,tfidf__golf,tfidf,0.0
smishing,golf course,tfidf__golf course,tfidf,0.0
smishing,golf free,tfidf__golf free,tfidf,0.0
smishing,gonna,tfidf__gonna,tfidf,0.0
smishing,good condition,tfidf__good condition,tfidf,0.0
smishing,good friend,tfidf__good friend,tfidf,0.0
smishing,good ladies,tfidf__good ladies,tfidf,0.0
smishing,gossip,tfidf__gossip,tfidf,0.0
smishing,gossip babes,tfidf__gossip babes,tfidf,0.0
smishing,got cam,tfidf__got cam,tfidf,0.0
smishing,grant 2000,tfidf__grant 2000,tfidf,0.0
smishing,grant 500,tfidf__grant 500,tfidf,0.0
smishing,great day,tfidf__great day,tfidf,0.0
smishing,great offers,tfidf__great offers,tfidf,0.0
smishing,greater,tfidf__greater,tfidf,0.0
smishing,greater noida,tfidf__greater noida,tfidf,0.0
smishing,green,tfidf__green,tfidf,0.0
smishing,green day,tfidf__green day,tfidf,0.0
smishing,grgn,tfidf__grgn,tfidf,0.0
smishing,grgn 5250,tfidf__grgn 5250,tfidf,0.0
smishing,group,tfidf__group,tfidf,0.0
smishing,growing mens,tfidf__growing mens,tfidf,0.0
smishing,gsoh,tfidf__gsoh,tfidf,0.0
smishing,gsoh good,tfidf__gsoh good,tfidf,0.0
smishing,guaranteed 3000,tfidf__guaranteed 3000,tfidf,0.0
smishing,gud ni8,tfidf__gud ni8,tfidf,0.0
smishing,gurgaon 28,tfidf__gurgaon 28,tfidf,0.0
smishing,gurgaon vishal,tfidf__gurgaon vishal,tfidf,0.0
smishing,ha,tfidf__ha,tfidf,0.0
smishing,habituate,tfidf__habituate,tfidf,0.0
smishing,hair,tfidf__hair,tfidf,0.0
smishing,haridwar,tfidf__haridwar,tfidf,0.0
smishing,haridwar bank,tfidf__haridwar bank,tfidf,0.0
smishing,harry answer,tfidf__harry answer,tfidf,0.0
smishing,havent,tfidf__havent,tfidf,0.0
smishing,havin,tfidf__havin,tfidf,0.0
smishing,havin borin,tfidf__havin borin,tfidf,0.0
smishing,head,tfidf__head,tfidf,0.0
smishing,held,tfidf__held,tfidf,0.0
smishing,held send,tfidf__held send,tfidf,0.0
smishing,help info,tfidf__help info,tfidf,0.0
smishing,help urltoken,tfidf__help urltoken,tfidf,0.0
smishing,help08700621170150p,tfidf__help08700621170150p,tfidf,0.0
smishing,help08700621170150p msg,tfidf__help08700621170150p msg,tfidf,0.0
smishing,help08714742804,tfidf__help08714742804,tfidf,0.0
smishing,help08718728876,tfidf__help08718728876,tfidf,0.0
smishing,helpline,tfidf__helpline,tfidf,0.0
smishing,helpline phonetoken,tfidf__helpline phonetoken,tfidf,0.0
smishing,henry,tfidf__henry,tfidf,0.0
smishing,henry liverpool,tfidf__henry liverpool,tfidf,0.0
smishing,henry scores,tfidf__henry scores,tfidf,0.0
smishing,heri,tfidf__heri,tfidf,0.0
smishing,heri mkt,tfidf__heri mkt,tfidf,0.0
smishing,hey darling,tfidf__hey darling,tfidf,0.0
smishing,hey i'm,tfidf__hey i'm,tfidf,0.0
smishing,hey really,tfidf__hey really,tfidf,0.0
smishing,hi hi,tfidf__hi hi,tfidf,0.0
smishing,hi phonetoken,tfidf__hi phonetoken,tfidf,0.0
smishing,hi stop,tfidf__hi stop,tfidf,0.0
smishing,high,tfidf__high,tfidf,0.0
smishing,hindustan,tfidf__hindustan,tfidf,0.0
smishing,hindustan times,tfidf__hindustan times,tfidf,0.0
smishing,hockey,tfidf__hockey,tfidf,0.0
smishing,hockey correct,tfidf__hockey correct,tfidf,0.0
smishing,hold complete,tfidf__hold complete,tfidf,0.0
smishing,holder arrogate,tfidf__holder arrogate,tfidf,0.0
smishing,holiday 10,tfidf__holiday 10,tfidf,0.0
smishing,holiday 20,tfidf__holiday 20,tfidf,0.0
smishing,holiday await,tfidf__holiday await,tfidf,0.0
smishing,holiday voucher,tfidf__holiday voucher,tfidf,0.0
smishing,home abroad,tfidf__home abroad,tfidf,0.0
smishing,home loan,tfidf__home loan,tfidf,0.0
smishing,hope good,tfidf__hope good,tfidf,0.0
smishing,hope like,tfidf__hope like,tfidf,0.0
smishing,hope luv,tfidf__hope luv,tfidf,0.0
smishing,horny guys,tfidf__horny guys,tfidf,0.0
smishing,hotel,tfidf__hotel,tfidf,0.0
smishing,hotels t0day's,tfidf__hotels t0day's,tfidf,0.0
smishing,hour contact,tfidf__hour contact,tfidf,0.0
smishing,house postcode,tfidf__house postcode,tfidf,0.0
smishing,housewives,tfidf__housewives,tfidf,0.0
smishing,housewives chat,tfidf__housewives chat,tfidf,0.0
smishing,hp20,tfidf__hp20,tfidf,0.0
smishing,hp20 1yf,tfidf__hp20 1yf,tfidf,0.0
smishing,hr,tfidf__hr,tfidf,0.0
smishing,hr thank,tfidf__hr thank,tfidf,0.0
smishing,hubby,tfidf__hubby,tfidf,0.0
smishing,huh,tfidf__huh,tfidf,0.0
smishing,hungry gay,tfidf__hungry gay,tfidf,0.0
smishing,hv9d,tfidf__hv9d,tfidf,0.0
smishing,i'll later,tfidf__i'll later,tfidf,0.0
smishing,i'm buffy,tfidf__i'm buffy,tfidf,0.0
smishing,i'm going,tfidf__i'm going,tfidf,0.0
smishing,i'm gonna,tfidf__i'm gonna,tfidf,0.0
smishing,i'm phonetoken,tfidf__i'm phonetoken,tfidf,0.0
smishing,ibh,tfidf__ibh,tfidf,0.0
smishing,ibh customer,tfidf__ibh customer,tfidf,0.0
smishing,ibiza,tfidf__ibiza,tfidf,0.0
smishing,ibiza holiday,tfidf__ibiza holiday,tfidf,0.0
smishing,ice hockey,tfidf__ice hockey,tfidf,0.0
smishing,icmb3cktz8r7,tfidf__icmb3cktz8r7,tfidf,0.0
smishing,icmb3cktz8r7 blind,tfidf__icmb3cktz8r7 blind,tfidf,0.0
smishing,im home,tfidf__im home,tfidf,0.0
smishing,im w8in,tfidf__im w8in,tfidf,0.0
smishing,immediately,tfidf__immediately,tfidf,0.0
smishing,immediately account,tfidf__immediately account,tfidf,0.0
smishing,immediately urgent,tfidf__immediately urgent,tfidf,0.0
smishing,immediately verify,tfidf__immediately verify,tfidf,0.0
smishing,inch,tfidf__inch,tfidf,0.0
smishing,inch free,tfidf__inch free,tfidf,0.0
smishing,inch use,tfidf__inch use,tfidf,0.0
smishing,include,tfidf__include,tfidf,0.0
smishing,include crazy,tfidf__include crazy,tfidf,0.0
smishing,income,tfidf__income,tfidf,0.0
smishing,income tax,tfidf__income tax,tfidf,0.0
smishing,incorrect,tfidf__incorrect,tfidf,0.0
smishing,incorrect end,tfidf__incorrect end,tfidf,0.0
smishing,incur,tfidf__incur,tfidf,0.0
smishing,india jerseys,tfidf__india jerseys,tfidf,0.0
smishing,india vs,tfidf__india vs,tfidf,0.0
smishing,indicate,tfidf__indicate,tfidf,0.0
smishing,industries,tfidf__industries,tfidf,0.0
smishing,industries corporate,tfidf__industries corporate,tfidf,0.0
smishing,infix,tfidf__infix,tfidf,0.0
smishing,inform nab,tfidf__inform nab,tfidf,0.0
smishing,information 02,tfidf__information 02,tfidf,0.0
smishing,information urltoken,tfidf__information urltoken,tfidf,0.0
smishing,informed,tfidf__informed,tfidf,0.0
smishing,informed latest,tfidf__informed latest,tfidf,0.0
smishing,ingest new,tfidf__ingest new,tfidf,0.0
smishing,ingest specially,tfidf__ingest specially,tfidf,0.0
smishing,ingest w0n,tfidf__ingest w0n,tfidf,0.0
smishing,initiate,tfidf__initiate,tfidf,0.0
smishing,installment,tfidf__installment,tfidf,0.0
smishing,installment urltoken,tfidf__installment urltoken,tfidf,0.0
smishing,interflora,tfidf__interflora,tfidf,0.0
smishing,investment,tfidf__investment,tfidf,0.0
smishing,investment assured,tfidf__investment assured,tfidf,0.0
smishing,investments,tfidf__investments,tfidf,0.0
smishing,investments phonetoken,tfidf__investments phonetoken,tfidf,0.0
smishing,invited,tfidf__invited,tfidf,0.0
smishing,ip4,tfidf__ip4,tfidf,0.0
smishing,ip4 5we,tfidf__ip4 5we,tfidf,0.0
smishing,ipad,tfidf__ipad,tfidf,0.0
smishing,ipad blackberry,tfidf__ipad blackberry,tfidf,0.0
smishing,ipod 250,tfidf__ipod 250,tfidf,0.0
smishing,ipod txt,tfidf__ipod txt,tfidf,0.0
smishing,iscoming,tfidf__iscoming,tfidf,0.0
smishing,iscoming ur,tfidf__iscoming ur,tfidf,0.0
smishing,issues,tfidf__issues,tfidf,0.0
smishing,it's ok,tfidf__it's ok,tfidf,0.0
smishing,it's true,tfidf__it's true,tfidf,0.0
smishing,it's week's,tfidf__it's week's,tfidf,0.0
